TLC2 Version 2.19 of 08 August 2024 (rev: 5a47802)
Warning: Please run the Java VM which executes TLC with a throughput optimized garbage collector by passing the "-XX:+UseParallelGC" property.
(Use the -nowarning option to disable this warning.)
Running Random Simulation with seed 3524370580549427045 with 20 workers on 72 cores with 30208MB heap and 64MB offheap memory [pid: 376461] (Linux 6.12.69+deb13-cloud-amd64 amd64, Debian 21.0.10 x86_64).
Parsing file /home/alexandre.siret/AccordTLASpec/SpecAccord/RecoveryAndCommitSpec/AccordSpec.tla
Parsing file /tmp/TLC.tla
Parsing file /tmp/Naturals.tla
Parsing file /tmp/Sequences.tla
Parsing file /tmp/FiniteSets.tla
Semantic processing of module Naturals
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module TLC
Semantic processing of module AccordSpec
Starting... (2026-03-30 10:47:25)
Progress: 6674364314 states checked.
Progress: 6682383324 states checked.
Progress: 6690391225 states checked.
Progress: 6698374695 states checked.
Progress: 6706389685 states checked.
Progress: 6714395421 states checked.
Progress: 6722377730 states checked.
Progress: 6730364728 states checked.
Progress: 6738374266 states checked.
Progress: 6746387176 states checked.
Progress: 6754410240 states checked.
Progress: 6762413661 states checked.
Progress: 6770415132 states checked.
Progress: 6778410785 states checked.
Progress: 6786407395 states checked.
Progress: 6794403359 states checked.
Progress: 6802397899 states checked.
Progress: 6810414585 states checked.
Progress: 6818438600 states checked.
Progress: 6826422310 states checked.
Progress: 6834421462 states checked.
Progress: 6842427707 states checked.
Progress: 6850425892 states checked.
Progress: 6858433355 states checked.
Progress: 6866453723 states checked.
Progress: 6874455926 states checked.
Progress: 6882474189 states checked.
Progress: 6890484687 states checked.
Progress: 6898490548 states checked.
Progress: 6906523240 states checked.
Progress: 6914546533 states checked.
Progress: 6922574538 states checked.
Progress: 6930604842 states checked.
Progress: 6938632622 states checked.
Progress: 6946632733 states checked.
Progress: 6954664068 states checked.
Progress: 6962681949 states checked.
Progress: 6970713816 states checked.
Progress: 6978734644 states checked.
Progress: 6986767599 states checked.
Progress: 6994791492 states checked.
Progress: 7002798965 states checked.
Progress: 7010813743 states checked.
Progress: 7018817043 states checked.
Progress: 7026813760 states checked.
Progress: 7034812780 states checked.
Progress: 7042784425 states checked.
Progress: 7050775847 states checked.
Progress: 7058768851 states checked.
Progress: 7066756195 states checked.
Progress: 7074763435 states checked.
Progress: 7082764316 states checked.
Progress: 7090761160 states checked.
Progress: 7098754837 states checked.
Progress: 7106755937 states checked.
Progress: 7114739515 states checked.
Progress: 7122746176 states checked.
Progress: 7130752304 states checked.
Progress: 7138736171 states checked.
Progress: 7146726624 states checked.
Progress: 7154695949 states checked.
Progress: 7162674904 states checked.
Progress: 7170666286 states checked.
Progress: 7178683153 states checked.
Progress: 7186698645 states checked.
Progress: 7194724580 states checked.
Progress: 7202765826 states checked.
Progress: 7210814914 states checked.
Progress: 7218863583 states checked.
Progress: 7226885092 states checked.
Progress: 7234900566 states checked.
Progress: 7242937452 states checked.
Progress: 7250974600 states checked.
Progress: 7258995649 states checked.
Progress: 7267033567 states checked.
Progress: 7275066541 states checked.
Progress: 7283090702 states checked.
Progress: 7291106603 states checked.
Progress: 7299130621 states checked.
Progress: 7307155812 states checked.
Progress: 7315193317 states checked.
Progress: 7323215293 states checked.
Progress: 7331266982 states checked.
Progress: 7339302541 states checked.
Progress: 7347327235 states checked.
Progress: 7355343978 states checked.
Progress: 7363367975 states checked.
Progress: 7371396686 states checked.
Progress: 7379421595 states checked.
Progress: 7387441796 states checked.
Progress: 7395471717 states checked.
Progress: 7403518320 states checked.
Progress: 7411566021 states checked.
Progress: 7419604964 states checked.
Progress: 7427639517 states checked.
Progress: 7435687738 states checked.
Progress: 7443725836 states checked.
Progress: 7451745148 states checked.
Progress: 7459754526 states checked.
Progress: 7467747769 states checked.
Progress: 7475728311 states checked.
Progress: 7483728866 states checked.
Progress: 7491730414 states checked.
Progress: 7499737063 states checked.
Progress: 7507744872 states checked.
Progress: 7515758678 states checked.
Progress: 7523760831 states checked.
Progress: 7531768458 states checked.
Progress: 7539775786 states checked.
Progress: 7547782883 states checked.
Progress: 7555799505 states checked.
Progress: 7563807835 states checked.
Progress: 7571819139 states checked.
Progress: 7579813141 states checked.
Progress: 7587811689 states checked.
Progress: 7595812711 states checked.
Progress: 7603816810 states checked.
Progress: 7611848236 states checked.
Progress: 7619889904 states checked.
Progress: 7627922409 states checked.
Progress: 7635962334 states checked.
Progress: 7644008755 states checked.
Progress: 7652046799 states checked.
Progress: 7660051579 states checked.
Progress: 7668073283 states checked.
Progress: 7676113449 states checked.
Progress: 7684147209 states checked.
Progress: 7692159921 states checked.
Progress: 7700167942 states checked.
Progress: 7708186962 states checked.
Progress: 7716205172 states checked.
Progress: 7724233403 states checked.
Progress: 7732252921 states checked.
Progress: 7740276451 states checked.
Progress: 7748292459 states checked.
Progress: 7756305588 states checked.
Progress: 7764311148 states checked.
Progress: 7772335571 states checked.
Progress: 7780357046 states checked.
Progress: 7788363300 states checked.
Progress: 7796362850 states checked.
Progress: 7804382258 states checked.
Progress: 7812409332 states checked.
Progress: 7820423631 states checked.
Progress: 7828431874 states checked.
Progress: 7836462358 states checked.
Progress: 7844486449 states checked.
Progress: 7852508020 states checked.
Progress: 7860552145 states checked.
Progress: 7868566809 states checked.
Progress: 7876579631 states checked.
Progress: 7884590483 states checked.
Progress: 7892592125 states checked.
Progress: 7900620023 states checked.
Progress: 7908661378 states checked.
Progress: 7916694844 states checked.
Progress: 7924725383 states checked.
Progress: 7932764046 states checked.
Progress: 7940787535 states checked.
Progress: 7948845033 states checked.
Progress: 7956891371 states checked.
Progress: 7964928707 states checked.
Progress: 7972959231 states checked.
Progress: 7980991757 states checked.
Progress: 7989011143 states checked.
Progress: 7997035024 states checked.
Progress: 8005068911 states checked.
Progress: 8013105889 states checked.
Progress: 8021146802 states checked.
Progress: 8029182293 states checked.
Progress: 8037201428 states checked.
Progress: 8045240634 states checked.
Progress: 8053266543 states checked.
Progress: 8061299595 states checked.
Progress: 8069323547 states checked.
Progress: 8077349801 states checked.
Progress: 8085372454 states checked.
Progress: 8093395257 states checked.
Progress: 8101447905 states checked.
Progress: 8109506664 states checked.
Progress: 8117567742 states checked.
Progress: 8125600721 states checked.
Progress: 8133636770 states checked.
Progress: 8141667636 states checked.
Progress: 8149694858 states checked.
Progress: 8157712305 states checked.
Progress: 8165723762 states checked.
Progress: 8173755483 states checked.
Progress: 8181773341 states checked.
Progress: 8189780439 states checked.
Progress: 8197802685 states checked.
Progress: 8205820158 states checked.
Progress: 8213851561 states checked.
Progress: 8221859188 states checked.
Progress: 8229881880 states checked.
Progress: 8237893951 states checked.
Progress: 8245912840 states checked.
Progress: 8253938104 states checked.
Progress: 8261911542 states checked.
Progress: 8269911284 states checked.
Progress: 8277906136 states checked.
Progress: 8285908806 states checked.
Progress: 8293923723 states checked.
Progress: 8301944551 states checked.
Progress: 8309957646 states checked.
Progress: 8317970100 states checked.
Progress: 8326005206 states checked.
Progress: 8334043429 states checked.
Progress: 8342074117 states checked.
Progress: 8350084991 states checked.
Progress: 8358086759 states checked.
Progress: 8366077498 states checked.
Progress: 8374067675 states checked.
Progress: 8382076267 states checked.
Progress: 8390105410 states checked.
Progress: 8398127721 states checked.
Progress: 8406167073 states checked.
Progress: 8414211803 states checked.
Progress: 8422241248 states checked.
Progress: 8430259579 states checked.
Progress: 8438286656 states checked.
Progress: 8446303949 states checked.
Progress: 8454330737 states checked.
Progress: 8462357224 states checked.
Progress: 8470382104 states checked.
Progress: 8478413904 states checked.
Progress: 8486438151 states checked.
Progress: 8494457303 states checked.
Progress: 8502447180 states checked.
Progress: 8510438136 states checked.
Progress: 8518425318 states checked.
Progress: 8526425019 states checked.
Progress: 8534437586 states checked.
Progress: 8542445152 states checked.
Progress: 8550485662 states checked.
Progress: 8558518459 states checked.
Progress: 8566565150 states checked.
Progress: 8574607261 states checked.
Progress: 8582616052 states checked.
Progress: 8590630382 states checked.
Progress: 8598666837 states checked.
Progress: 8606688888 states checked.
Progress: 8614712352 states checked.
Progress: 8622729709 states checked.
Progress: 8630759561 states checked.
Progress: 8638781637 states checked.
Progress: 8646781234 states checked.
Progress: 8654793994 states checked.
Progress: 8662815495 states checked.
Progress: 8670839704 states checked.
Progress: 8678861058 states checked.
Progress: 8686907171 states checked.
Progress: 8694929361 states checked.
Progress: 8702944768 states checked.
Progress: 8710948655 states checked.
Progress: 8718980758 states checked.
Progress: 8727010990 states checked.
Progress: 8735033582 states checked.
Progress: 8743049167 states checked.
Progress: 8751058213 states checked.
Progress: 8759071235 states checked.
Progress: 8767074305 states checked.
Progress: 8775081514 states checked.
Progress: 8783084513 states checked.
Progress: 8791088207 states checked.
Progress: 8799087276 states checked.
Progress: 8807070274 states checked.
Progress: 8815049319 states checked.
Progress: 8823046913 states checked.
Progress: 8831042696 states checked.
Progress: 8839054418 states checked.
Progress: 8847082080 states checked.
Progress: 8855092016 states checked.
Progress: 8863113821 states checked.
Progress: 8871119804 states checked.
Progress: 8879149340 states checked.
Progress: 8887127012 states checked.
Progress: 8895126888 states checked.
Progress: 8903147793 states checked.
Progress: 8911169406 states checked.
Progress: 8919194026 states checked.
Progress: 8927225022 states checked.
Progress: 8935281418 states checked.
Progress: 8943330176 states checked.
Progress: 8951329944 states checked.
Progress: 8959339904 states checked.
Progress: 8967365958 states checked.
Progress: 8975398797 states checked.
Progress: 8983448055 states checked.
Progress: 8991471192 states checked.
Progress: 8999469308 states checked.
Progress: 9007487817 states checked.
Progress: 9015489809 states checked.
Progress: 9023498144 states checked.
Progress: 9031524244 states checked.
Progress: 9039560561 states checked.
Progress: 9047570395 states checked.
Progress: 9055589731 states checked.
Progress: 9063598933 states checked.
Progress: 9071614396 states checked.
Progress: 9079652136 states checked.
Progress: 9087659462 states checked.
Progress: 9095684003 states checked.
Progress: 9103706856 states checked.
Progress: 9111740625 states checked.
Progress: 9119792565 states checked.
Progress: 9127824161 states checked.
Progress: 9135826139 states checked.
Progress: 9143836426 states checked.
Progress: 9151862093 states checked.
Progress: 9159883695 states checked.
Progress: 9167917940 states checked.
Progress: 9175917380 states checked.
Progress: 9183941316 states checked.
Progress: 9191963457 states checked.
Progress: 9200011971 states checked.
Progress: 9208046210 states checked.
Progress: 9216081968 states checked.
Progress: 9224139579 states checked.
Progress: 9232174796 states checked.
Progress: 9240226902 states checked.
Progress: 9248274235 states checked.
Progress: 9256329272 states checked.
Progress: 9264373936 states checked.
Progress: 9272432383 states checked.
Progress: 9280462354 states checked.
Progress: 9288477268 states checked.
Progress: 9296516448 states checked.
Progress: 9304552913 states checked.
Progress: 9312573858 states checked.
Progress: 9320599800 states checked.
Progress: 9328627099 states checked.
Progress: 9336636576 states checked.
Progress: 9344667806 states checked.
Progress: 9352658937 states checked.
Progress: 9360670402 states checked.
Progress: 9368704588 states checked.
Progress: 9376729179 states checked.
Progress: 9384770484 states checked.
Progress: 9392807562 states checked.
Progress: 9400845471 states checked.
Progress: 9408882490 states checked.
Progress: 9416920010 states checked.
Progress: 9424952636 states checked.
Progress: 9432981215 states checked.
Progress: 9441010841 states checked.
Progress: 9449024545 states checked.
Progress: 9457043732 states checked.
Progress: 9465074358 states checked.
Progress: 9473089998 states checked.
Progress: 9481110572 states checked.
Progress: 9489144545 states checked.
Progress: 9497180214 states checked.
Progress: 9505210544 states checked.
Progress: 9513227973 states checked.
Progress: 9521241532 states checked.
Progress: 9529257794 states checked.
Progress: 9537272533 states checked.
Progress: 9545295289 states checked.
Progress: 9553319228 states checked.
Progress: 9561334482 states checked.
Progress: 9569364326 states checked.
Progress: 9577398324 states checked.
Progress: 9585424190 states checked.
Progress: 9593444796 states checked.
Progress: 9601459330 states checked.
Progress: 9609517400 states checked.
Progress: 9617542219 states checked.
Progress: 9625565046 states checked.
Progress: 9633601407 states checked.
Progress: 9641623785 states checked.
Progress: 9649680565 states checked.
Progress: 9657744626 states checked.
Progress: 9665779819 states checked.
Progress: 9673813340 states checked.
Progress: 9681835437 states checked.
Progress: 9689868295 states checked.
Progress: 9697889705 states checked.
Progress: 9705924518 states checked.
Progress: 9713961964 states checked.
Progress: 9721984719 states checked.
Progress: 9730009800 states checked.
Progress: 9738034677 states checked.
Progress: 9746061699 states checked.
Progress: 9754089989 states checked.
Progress: 9762124964 states checked.
Progress: 9770166663 states checked.
Progress: 9778200493 states checked.
Progress: 9786233576 states checked.
Progress: 9794262937 states checked.
Progress: 9802304039 states checked.
Progress: 9810332286 states checked.
Progress: 9818340515 states checked.
Progress: 9826362718 states checked.
Progress: 9834394347 states checked.
Progress: 9842427208 states checked.
Progress: 9850454407 states checked.
Progress: 9858459438 states checked.
Progress: 9866498007 states checked.
Progress: 9874551703 states checked.
Progress: 9882601144 states checked.
Progress: 9890623262 states checked.
Progress: 9898606632 states checked.
Progress: 9906593590 states checked.
Progress: 9914629020 states checked.
Progress: 9922650469 states checked.
Progress: 9930667936 states checked.
Progress: 9938708430 states checked.
Progress: 9946728427 states checked.
Progress: 9954759681 states checked.
Progress: 9962796913 states checked.
Progress: 9970824100 states checked.
Progress: 9978848092 states checked.
Progress: 9986877879 states checked.
Progress: 9994909972 states checked.
Progress: 10002901486 states checked.
Progress: 10010889990 states checked.
Progress: 10018878917 states checked.
Progress: 10026882172 states checked.
Progress: 10034892602 states checked.
Progress: 10042913167 states checked.
Progress: 10050933085 states checked.
Progress: 10058965244 states checked.
Progress: 10067006049 states checked.
Progress: 10075019972 states checked.
Progress: 10083043619 states checked.
Progress: 10091062094 states checked.
Progress: 10099093833 states checked.
Progress: 10107109522 states checked.
Progress: 10115124502 states checked.
Progress: 10123155543 states checked.
Progress: 10131183786 states checked.
Progress: 10139213617 states checked.
Progress: 10147252872 states checked.
Progress: 10155277086 states checked.
Progress: 10163332586 states checked.
Progress: 10171382288 states checked.
Progress: 10179424817 states checked.
Progress: 10187469892 states checked.
Progress: 10195490598 states checked.
Progress: 10203522234 states checked.
Progress: 10211531460 states checked.
Progress: 10219550468 states checked.
Progress: 10227576836 states checked.
Progress: 10235579904 states checked.
Progress: 10243605596 states checked.
Progress: 10251634984 states checked.
Progress: 10259665542 states checked.
Progress: 10267703371 states checked.
Progress: 10275739668 states checked.
Progress: 10283778293 states checked.
Progress: 10291818042 states checked.
Progress: 10299843702 states checked.
Progress: 10307858308 states checked.
Progress: 10315869656 states checked.
Progress: 10323879068 states checked.
Progress: 10331895213 states checked.
Progress: 10339882124 states checked.
Progress: 10347875400 states checked.
Progress: 10355903830 states checked.
Progress: 10363962520 states checked.
Progress: 10372012650 states checked.
Progress: 10380058208 states checked.
Progress: 10388106150 states checked.
Progress: 10396162578 states checked.
Progress: 10404199465 states checked.
Progress: 10412243695 states checked.
Progress: 10420268636 states checked.
Progress: 10428283534 states checked.
Progress: 10436313277 states checked.
Progress: 10444342420 states checked.
Progress: 10452373243 states checked.
Progress: 10460400394 states checked.
Progress: 10468438258 states checked.
Progress: 10476456561 states checked.
Progress: 10484464111 states checked.
Progress: 10492448323 states checked.
Progress: 10500470306 states checked.
Progress: 10508501801 states checked.
Progress: 10516537942 states checked.
Progress: 10524565626 states checked.
Progress: 10532587700 states checked.
Progress: 10540602131 states checked.
Progress: 10548640062 states checked.
Progress: 10556670921 states checked.
Progress: 10564685886 states checked.
Progress: 10572718970 states checked.
Progress: 10580739701 states checked.
Progress: 10588757573 states checked.
Progress: 10596798776 states checked.
Progress: 10604830013 states checked.
Progress: 10612875047 states checked.
Progress: 10620912894 states checked.
Progress: 10628947777 states checked.
Progress: 10636969699 states checked.
Progress: 10644970756 states checked.
Progress: 10652999565 states checked.
Progress: 10661036247 states checked.
Progress: 10669072327 states checked.
Progress: 10677102914 states checked.
Progress: 10685127491 states checked.
Progress: 10693144987 states checked.
Progress: 10701179830 states checked.
Progress: 10709204777 states checked.
Progress: 10717200537 states checked.
Progress: 10725208422 states checked.
Progress: 10733211086 states checked.
Progress: 10741222983 states checked.
Progress: 10749258547 states checked.
Progress: 10757286725 states checked.
Progress: 10765297223 states checked.
Progress: 10773319664 states checked.
Progress: 10781339233 states checked.
Progress: 10789338342 states checked.
Progress: 10797342857 states checked.
Progress: 10805344034 states checked.
Progress: 10813363757 states checked.
Progress: 10821413177 states checked.
Progress: 10829443959 states checked.
Progress: 10837458330 states checked.
Progress: 10845457061 states checked.
Progress: 10853441683 states checked.
Progress: 10861388739 states checked.
Progress: 10869386706 states checked.
Progress: 10877405690 states checked.
Progress: 10885434427 states checked.
Progress: 10893452407 states checked.
Progress: 10901403560 states checked.
Progress: 10909393501 states checked.
Progress: 10917398557 states checked.
Progress: 10925413226 states checked.
Progress: 10933429403 states checked.
Progress: 10941412653 states checked.
Progress: 10949416561 states checked.
Progress: 10957417567 states checked.
Progress: 10965414944 states checked.
Progress: 10973427151 states checked.
Progress: 10981446314 states checked.
Progress: 10989448627 states checked.
Progress: 10997463691 states checked.
Progress: 11005456606 states checked.
Progress: 11013460228 states checked.
Progress: 11021460822 states checked.
Progress: 11029455883 states checked.
Progress: 11037478404 states checked.
Progress: 11045483164 states checked.
Progress: 11053499272 states checked.
Progress: 11061512398 states checked.
Progress: 11069512614 states checked.
Progress: 11077508598 states checked.
Progress: 11085523224 states checked.
Progress: 11093534444 states checked.
Progress: 11101543530 states checked.
Progress: 11109535726 states checked.
Progress: 11117522717 states checked.
Progress: 11125544026 states checked.
Progress: 11133564472 states checked.
Progress: 11141579468 states checked.
Progress: 11149606305 states checked.
Progress: 11157613161 states checked.
Progress: 11165627594 states checked.
Progress: 11173627594 states checked.
Progress: 11181643776 states checked.
Progress: 11189626932 states checked.
Progress: 11197622479 states checked.
Progress: 11205637315 states checked.
Progress: 11213636527 states checked.
Progress: 11221640183 states checked.
Progress: 11229647304 states checked.
Progress: 11237634296 states checked.
Progress: 11245649887 states checked.
Progress: 11253649286 states checked.
Progress: 11261643408 states checked.
Progress: 11269646897 states checked.
Progress: 11277639755 states checked.
Progress: 11285628544 states checked.
Progress: 11293621139 states checked.
Progress: 11301638598 states checked.
Progress: 11309658525 states checked.
Progress: 11317680448 states checked.
Progress: 11325677744 states checked.
Progress: 11333671588 states checked.
Progress: 11341660842 states checked.
Progress: 11349639987 states checked.
Progress: 11357584721 states checked.
Progress: 11365583238 states checked.
Progress: 11373588412 states checked.
Progress: 11381590177 states checked.
Progress: 11389579658 states checked.
Progress: 11397578598 states checked.
Progress: 11405531226 states checked.
Progress: 11413515877 states checked.
Progress: 11421493629 states checked.
Progress: 11429488812 states checked.
Progress: 11437486458 states checked.
Progress: 11445476302 states checked.
Progress: 11453473427 states checked.
Progress: 11461474304 states checked.
Progress: 11469473139 states checked.
Progress: 11477467100 states checked.
Progress: 11485457474 states checked.
Progress: 11493428793 states checked.
Progress: 11501404654 states checked.
Progress: 11509400324 states checked.
Progress: 11517411390 states checked.
Progress: 11525418372 states checked.
Progress: 11533419589 states checked.
Progress: 11541414199 states checked.
Progress: 11549412793 states checked.
Progress: 11557404815 states checked.
Progress: 11565399249 states checked.
Progress: 11573410961 states checked.
Progress: 11581410317 states checked.
Progress: 11589422114 states checked.
Progress: 11597417214 states checked.
Progress: 11605394819 states checked.
Progress: 11613409240 states checked.
Progress: 11621412283 states checked.
Progress: 11629425438 states checked.
Progress: 11637442486 states checked.
Progress: 11645454074 states checked.
Progress: 11653455992 states checked.
Progress: 11661485144 states checked.
Progress: 11669508764 states checked.
Progress: 11677545381 states checked.
Progress: 11685561149 states checked.
Progress: 11693589569 states checked.
Progress: 11701590587 states checked.
Progress: 11709592230 states checked.
Progress: 11717587267 states checked.
Progress: 11725581655 states checked.
Progress: 11733562110 states checked.
Progress: 11741561951 states checked.
Progress: 11749539776 states checked.
Progress: 11757528437 states checked.
Progress: 11765506033 states checked.
Progress: 11773511712 states checked.
Progress: 11781503211 states checked.
Progress: 11789483205 states checked.
Progress: 11797493604 states checked.
Progress: 11805503969 states checked.
Progress: 11813514666 states checked.
Progress: 11821517163 states checked.
Progress: 11829508294 states checked.
Progress: 11837475774 states checked.
Progress: 11845459946 states checked.
Progress: 11853437449 states checked.
Progress: 11861441383 states checked.
Progress: 11869423662 states checked.
Progress: 11877427938 states checked.
Progress: 11885414178 states checked.
Progress: 11893407271 states checked.
Progress: 11901414067 states checked.
Progress: 11909414280 states checked.
Progress: 11917407836 states checked.
Progress: 11925404750 states checked.
Progress: 11933362681 states checked.
Progress: 11941344266 states checked.
Progress: 11949326406 states checked.
Progress: 11957321511 states checked.
Progress: 11965295519 states checked.
Progress: 11973287011 states checked.
Progress: 11981286245 states checked.
Progress: 11989287596 states checked.
Progress: 11997262766 states checked.
Progress: 12005279391 states checked.
Progress: 12013274641 states checked.
Progress: 12021277762 states checked.
Progress: 12029251148 states checked.
Progress: 12037224918 states checked.
Progress: 12045205046 states checked.
Progress: 12053224281 states checked.
Progress: 12061229708 states checked.
Progress: 12069211985 states checked.
Progress: 12077176517 states checked.
Progress: 12085171730 states checked.
Progress: 12093173794 states checked.
Progress: 12101180158 states checked.
Progress: 12109175357 states checked.
Progress: 12117182479 states checked.
Progress: 12125185343 states checked.
Progress: 12133182410 states checked.
Progress: 12141201014 states checked.
Progress: 12149222370 states checked.
Progress: 12157237033 states checked.
Progress: 12165226470 states checked.
Progress: 12173214638 states checked.
Progress: 12181194468 states checked.
Progress: 12189168696 states checked.
Progress: 12197181568 states checked.
Progress: 12205167986 states checked.
Progress: 12213168383 states checked.
Progress: 12221146137 states checked.
Progress: 12229148402 states checked.
Progress: 12237129326 states checked.
Progress: 12245133881 states checked.
Progress: 12253132395 states checked.
Progress: 12261131585 states checked.
Progress: 12269099843 states checked.
Progress: 12277078386 states checked.
Progress: 12285061780 states checked.
Progress: 12293078519 states checked.
Progress: 12301079614 states checked.
Progress: 12309069432 states checked.
Progress: 12317064893 states checked.
Progress: 12325049703 states checked.
Progress: 12333053777 states checked.
Progress: 12341065695 states checked.
Progress: 12349056103 states checked.
Progress: 12357050637 states checked.
Progress: 12365022553 states checked.
Progress: 12373002023 states checked.
Progress: 12380997024 states checked.
Progress: 12389000330 states checked.
Progress: 12396975553 states checked.
Progress: 12404930216 states checked.
Progress: 12412923253 states checked.
Progress: 12420925141 states checked.
Progress: 12428906564 states checked.
Progress: 12436912513 states checked.
Progress: 12444895451 states checked.
Progress: 12452898906 states checked.
Progress: 12460891909 states checked.
Progress: 12468896289 states checked.
Progress: 12476901824 states checked.
Progress: 12484898083 states checked.
Progress: 12492910671 states checked.
Progress: 12500936096 states checked.
Progress: 12508944247 states checked.
Progress: 12516930501 states checked.
Progress: 12524928329 states checked.
Progress: 12532926699 states checked.
Progress: 12540925892 states checked.
Progress: 12548929237 states checked.
Progress: 12556934757 states checked.
Progress: 12564933942 states checked.
Progress: 12572923848 states checked.
Progress: 12580910076 states checked.
Progress: 12588910395 states checked.
Progress: 12596906475 states checked.
Progress: 12604882871 states checked.
Progress: 12612880939 states checked.
Progress: 12620879859 states checked.
Progress: 12628867877 states checked.
Progress: 12636852404 states checked.
Progress: 12644792476 states checked.
Progress: 12652810395 states checked.
Progress: 12660806218 states checked.
Progress: 12668795877 states checked.
Progress: 12676796023 states checked.
Progress: 12684790076 states checked.
Progress: 12692793683 states checked.
Progress: 12700786364 states checked.
Progress: 12708772975 states checked.
Progress: 12716764493 states checked.
Progress: 12724783001 states checked.
Progress: 12732804105 states checked.
Progress: 12740805421 states checked.
Progress: 12748811605 states checked.
Progress: 12756796574 states checked.
Progress: 12764779476 states checked.
Progress: 12772746581 states checked.
Progress: 12780739191 states checked.
Progress: 12788726442 states checked.
Progress: 12796723824 states checked.
Progress: 12804737961 states checked.
Progress: 12812755709 states checked.
Progress: 12820770723 states checked.
Progress: 12828801425 states checked.
Progress: 12836813584 states checked.
Progress: 12844829030 states checked.
Progress: 12852842757 states checked.
Progress: 12860856222 states checked.
Progress: 12868849256 states checked.
Progress: 12876850742 states checked.
Progress: 12884846125 states checked.
Progress: 12892843548 states checked.
Progress: 12900835554 states checked.
Progress: 12908848846 states checked.
Progress: 12916864176 states checked.
Progress: 12924843537 states checked.
Progress: 12932833902 states checked.
Progress: 12940840920 states checked.
Progress: 12948836987 states checked.
Progress: 12956825582 states checked.
Progress: 12964824312 states checked.
Progress: 12972816332 states checked.
Progress: 12980826931 states checked.
Progress: 12988845686 states checked.
Progress: 12996859950 states checked.
Progress: 13004863228 states checked.
Progress: 13012867011 states checked.
Progress: 13020875892 states checked.
Progress: 13028879518 states checked.
Progress: 13036876128 states checked.
Progress: 13044872936 states checked.
Progress: 13052878891 states checked.
Progress: 13060893655 states checked.
Progress: 13068909915 states checked.
Progress: 13076919394 states checked.
Progress: 13084930837 states checked.
Progress: 13092932089 states checked.
Progress: 13100943677 states checked.
Progress: 13108945972 states checked.
Progress: 13116962814 states checked.
Progress: 13124978742 states checked.
Progress: 13132999053 states checked.
Progress: 13141001325 states checked.
Progress: 13149008726 states checked.
Progress: 13157005248 states checked.
Progress: 13165010534 states checked.
Progress: 13173017601 states checked.
Progress: 13181023680 states checked.
Progress: 13189024026 states checked.
Progress: 13197023716 states checked.
Progress: 13205024897 states checked.
Progress: 13213046373 states checked.
Progress: 13221037160 states checked.
Progress: 13229033020 states checked.
Progress: 13237066042 states checked.
Progress: 13245088049 states checked.
Progress: 13253117123 states checked.
Progress: 13261130222 states checked.
Progress: 13269132847 states checked.
Progress: 13277133213 states checked.
Progress: 13285176456 states checked.
Progress: 13293217805 states checked.
Progress: 13301229059 states checked.
Progress: 13309260229 states checked.
Progress: 13317280550 states checked.
Progress: 13325302114 states checked.
Progress: 13333343225 states checked.
Progress: 13341367866 states checked.
Progress: 13349384766 states checked.
Progress: 13357405280 states checked.
Progress: 13365418761 states checked.
Progress: 13373438365 states checked.
Progress: 13381437649 states checked.
Progress: 13389447012 states checked.
Progress: 13397458641 states checked.
Progress: 13405460577 states checked.
Progress: 13413448171 states checked.
Progress: 13421436823 states checked.
Progress: 13429439871 states checked.
Progress: 13437429602 states checked.
Progress: 13445433125 states checked.
Progress: 13453400919 states checked.
Progress: 13461384851 states checked.
Progress: 13469387278 states checked.
Progress: 13477383542 states checked.
Progress: 13485385156 states checked.
Progress: 13493375300 states checked.
Progress: 13501370568 states checked.
Progress: 13509358330 states checked.
Progress: 13517334790 states checked.
Progress: 13525341752 states checked.
Progress: 13533347016 states checked.
Progress: 13541350056 states checked.
Progress: 13549344970 states checked.
Progress: 13557381795 states checked.
Progress: 13565389110 states checked.
Progress: 13573426309 states checked.
Progress: 13581442012 states checked.
Progress: 13589430309 states checked.
Progress: 13597449303 states checked.
Progress: 13605461483 states checked.
Progress: 13613466903 states checked.
Progress: 13621455222 states checked.
Progress: 13629461597 states checked.
Progress: 13637467240 states checked.
Progress: 13645501070 states checked.
Progress: 13653526638 states checked.
Progress: 13661541857 states checked.
Progress: 13669562970 states checked.
Progress: 13677579001 states checked.
Progress: 13685592858 states checked.
Progress: 13693600035 states checked.
Progress: 13701597971 states checked.
Progress: 13709618041 states checked.
Progress: 13717654100 states checked.
Progress: 13725675815 states checked.
Progress: 13733694656 states checked.
Progress: 13741693348 states checked.
Progress: 13749687776 states checked.
Progress: 13757698577 states checked.
Progress: 13765694269 states checked.
Progress: 13773708616 states checked.
Progress: 13781735628 states checked.
Progress: 13789764495 states checked.
Progress: 13797786834 states checked.
Progress: 13805796058 states checked.
Progress: 13813802463 states checked.
Progress: 13821816891 states checked.
Progress: 13829837866 states checked.
Progress: 13837816197 states checked.
Progress: 13845815152 states checked.
Progress: 13853826820 states checked.
Progress: 13861849888 states checked.
Progress: 13869851839 states checked.
Progress: 13877857541 states checked.
Progress: 13885857933 states checked.
Progress: 13893857904 states checked.
Progress: 13901857447 states checked.
Progress: 13909859846 states checked.
Progress: 13917865286 states checked.
